system,variant,seed,speedup,communication_overhead,load_balance,mq,algorithm_runtime_s,difference_from_full_percent,measurement_type
demo_eight_class,Without Load-Balance Term,5,2.6606331730445407,0.07310299137568511,0.9330383933680375,9.8994,0.03395990719982365,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,5,2.7692304454137058,0.07310299137568511,0.9330383933680375,9.8994,0.03395990719982365,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,5,2.443438628306211,0.07310299137568511,0.9330383933680375,9.8994,0.03395990719982365,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,5,2.579185218767667,0.07310299137568511,0.9330383933680375,9.8994,0.03395990719982365,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,6,2.717124220633625,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,6,2.526925525189271,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,-7.000000000000001,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,6,2.6084392518082797,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,-4.000000000000003,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,6,2.662781736220952,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,-2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,6,2.7714667050462976,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,6,2.4454117985702624,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,-9.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,6,2.5812680096019434,0.06303667037074452,0.827342888643881,7.325200000000001,0.03387627299998712,-5.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,7,2.7431517712290936,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,7,2.551131147243057,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,-6.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,7,2.63342570037993,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,-3.999999999999996,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,7,2.6882887358045116,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,-2.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,7,2.7980148066536756,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,2.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,7,2.4688365941061843,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,-9.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,7,2.6059941826676387,0.08033510549573954,0.8133402183672235,9.5602,0.033696783599953054,-5.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,8,2.7149318092291232,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,8,2.524886582583085,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,-6.999999999999992,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,8,2.606334536859958,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,-4.000000000000004,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,8,2.6606331730445407,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,8,2.7692304454137058,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,8,2.443438628306211,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,8,2.579185218767667,0.06440490817724129,0.8345489139789448,7.3111999999999995,0.03327333499983069,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,9,2.717124220633625,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,9,2.526925525189271,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,-7.000000000000001,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,9,2.6084392518082797,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,-4.000000000000003,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,9,2.662781736220952,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,-2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,9,2.7714667050462976,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,9,2.4454117985702624,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,-9.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,9,2.5812680096019434,0.08228973093359207,0.8846291618401649,9.9768,0.03321090919962444,-5.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,10,2.8235199378201243,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,10,2.625873542172716,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,-6.9999999999999885,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,10,2.710579140307319,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,-4.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,10,2.7670495390637218,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,-2.0000000000000036,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,10,2.879990336576527,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,2.0000000000000036,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,10,2.541167944038112,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,-10.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,10,2.682343940929118,0.0644049081772413,0.8556589861322392,9.325399999999998,0.03317508339932829,-5.000000000000001,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,11,2.717124220633625,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,11,2.526925525189271,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,-7.000000000000001,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,11,2.6084392518082797,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,-4.000000000000003,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,11,2.662781736220952,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,-2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,11,2.7714667050462976,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,11,2.4454117985702624,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,-9.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,11,2.5812680096019434,0.07740316733896072,0.8787043110546662,7.5772,0.033313727800123163,-5.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,12,2.692087549434238,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,12,2.5036414209738416,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,-6.999999999999991,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,12,2.5844040474568684,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,-4.000000000000005,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,12,2.638245798445553,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,-2.0000000000000027,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,12,2.745929300422923,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,2.0000000000000027,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,12,2.4228787944908143,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,12,2.557483171962526,0.07945552404870589,0.7777659925846324,9.7136,0.03340963060036302,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,13,2.7149318092291232,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,13,2.524886582583085,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,-6.999999999999992,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,13,2.606334536859958,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,-4.000000000000004,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,13,2.6606331730445407,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,13,2.7692304454137058,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,13,2.443438628306211,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,13,2.579185218767667,0.08101922439898791,0.8854758349266604,9.693000000000001,0.033358019400475315,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,14,2.7149318092291232,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,14,2.524886582583085,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,-6.999999999999992,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,14,2.606334536859958,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,-4.000000000000004,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,14,2.6606331730445407,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,14,2.7692304454137058,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,14,2.443438628306211,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,14,2.579185218767667,0.07466669172596715,0.8696225791895198,7.32,0.03454361160038388,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,15,2.717124220633625,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,15,2.526925525189271,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,-7.000000000000001,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,15,2.6084392518082797,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,-4.000000000000003,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,15,2.662781736220952,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,-2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,15,2.7714667050462976,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,2.0000000000000093,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,15,2.4454117985702624,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,-9.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,15,2.5812680096019434,0.05619548133826062,0.9373861992286902,6.884600000000001,0.03360925099987071,-5.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,16,2.7431517712290936,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,16,2.551131147243057,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,-6.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,16,2.63342570037993,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,-3.999999999999996,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,16,2.6882887358045116,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,-2.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,16,2.7980148066536756,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,2.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,16,2.4688365941061843,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,-9.999999999999998,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,16,2.6059941826676387,0.06323213291452977,0.850719439521025,9.0812,0.03419287480028288,-5.000000000000007,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,17,2.7149318092291232,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,17,2.524886582583085,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,-6.999999999999992,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,17,2.606334536859958,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,-4.000000000000004,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,17,2.6606331730445407,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,17,2.7692304454137058,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,17,2.443438628306211,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,17,2.579185218767667,0.06352532673020765,0.6581310854628093,7.2458,0.0337269516006927,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,18,2.692087549434238,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,18,2.5036414209738416,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,-6.999999999999991,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,18,2.5844040474568684,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,-4.000000000000005,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,18,2.638245798445553,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,-2.0000000000000027,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,18,2.745929300422923,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,2.0000000000000027,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,18,2.4228787944908143,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,18,2.557483171962526,0.07222340992865148,0.80974232295461,7.0834,0.039197106000210626,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,19,2.692087549434238,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,19,2.5036414209738416,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,-6.999999999999991,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,19,2.5844040474568684,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,-4.000000000000005,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,19,2.638245798445553,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,-2.0000000000000027,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,19,2.745929300422923,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,2.0000000000000027,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,19,2.4228787944908143,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,19,2.557483171962526,0.08150788075845106,0.9220241999637141,9.8726,0.03310506560010253,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,20,2.7149318092291232,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,20,2.524886582583085,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,-6.999999999999992,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,20,2.606334536859958,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,-4.000000000000004,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,20,2.6606331730445407,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,20,2.7692304454137058,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,20,2.443438628306211,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,20,2.579185218767667,0.07173475356918833,0.9097855870189198,7.3286,0.03305413320013031,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,21,2.7149318092291232,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,21,2.524886582583085,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,-6.999999999999992,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,21,2.606334536859958,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,-4.000000000000004,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,21,2.6606331730445407,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,-2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,21,2.7692304454137058,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,2.000000000000002,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,21,2.443438628306211,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,-9.999999999999995,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,21,2.579185218767667,0.07359164773514824,0.8597890760563642,7.2886,0.03329227100002754,-5.000000000000006,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,22,2.565628025154093,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,22,2.3860340633933066,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,-6.999999999999989,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,22,2.463002904147929,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,-4.000000000000009,phase3B_ablation_model_sweep
demo_eight_class,Without Load-Balance Term,22,2.514315464651011,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,-2.0000000000000044,phase3B_ablation_model_sweep
demo_eight_class,Without Communication Penalty,22,2.616940585657175,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,2.0000000000000044,phase3B_ablation_model_sweep
demo_eight_class,Traditional MQ Instead of Speedup MQ,22,2.3090652226386834,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,-10.000000000000005,phase3B_ablation_model_sweep
demo_eight_class,Random Mutation Instead of Directed Mutation,22,2.437346623896388,0.07417803536650401,0.7244525700249815,7.2296,0.03325942560004478,-5.000000000000003,phase3B_ablation_model_sweep
demo_eight_class,Full DTMC-GA,23,2.717124220633625,0.06909600922808741,0.8699547355542221,7.7372,0.03408130719981273,0.0,phase3B_ablation_model_sweep
demo_eight_class,Without Call-Use Displacement,23,2.526925525189271,0.06909600922808741,0.8699547355542221,7.7372,0.03408130719981273,-7.000000000000001,phase3B_ablation_model_sweep
demo_eight_class,Without DTMC Visit Probabilities,23,2.6084392518082797,0.06909600922808741,0.8699547355542221,7.7372,0.03408130719981273,-4.000000000000003,phase3B_ablation_model_sweep
